date,open,high,low,close,volume
2020-09-11,59000.0,59000.0,59000.0,59000.0,0
2020-09-14,60400.0,60400.0,60400.0,60400.0,0
2020-09-15,61000.0,61000.0,61000.0,61000.0,0
2020-09-16,61000.0,61000.0,61000.0,61000.0,0
2020-09-17,59500.0,59500.0,59500.0,59500.0,0
2020-09-18,59300.0,59300.0,59300.0,59300.0,0
2020-09-21,59200.0,59200.0,59200.0,59200.0,0
2020-09-22,58200.0,58200.0,58200.0,58200.0,0
2020-09-23,58600.0,58600.0,58600.0,58600.0,0
2020-09-24,57800.0,57800.0,57800.0,57800.0,0
2020-09-25,57900.0,57900.0,57900.0,57900.0,0
2020-09-28,58200.0,58200.0,58200.0,58200.0,0
2020-09-29,58200.0,58200.0,58200.0,58200.0,0
2020-10-05,58700.0,58700.0,58700.0,58700.0,0
2020-10-06,59000.0,59000.0,59000.0,59000.0,0
2020-10-07,59900.0,59900.0,59900.0,59900.0,0
2020-10-08,59700.0,59700.0,59700.0,59700.0,0
2020-10-12,60400.0,60400.0,60400.0,60400.0,0
2020-10-13,60900.0,60900.0,60900.0,60900.0,0
2020-10-14,60900.0,60900.0,60900.0,60900.0,0
2020-10-15,60000.0,60000.0,60000.0,60000.0,0
2020-10-16,59500.0,59500.0,59500.0,59500.0,0
2020-10-19,60000.0,60000.0,60000.0,60000.0,0
2020-10-20,60900.0,60900.0,60900.0,60900.0,0
2020-10-21,60900.0,60900.0,60900.0,60900.0,0
2020-10-22,60100.0,60100.0,60100.0,60100.0,0
2020-10-23,60200.0,60200.0,60200.0,60200.0,0
2020-10-26,60400.0,60400.0,60400.0,60400.0,0
2020-10-27,59800.0,59800.0,59800.0,59800.0,0
2020-10-28,59000.0,59000.0,59000.0,59000.0,0
2020-10-29,58100.0,58100.0,58100.0,58100.0,0
2020-10-30,56600.0,56600.0,56600.0,56600.0,0
2020-11-02,57400.0,57400.0,57400.0,57400.0,0
2020-11-03,58800.0,58800.0,58800.0,58800.0,0
2020-11-04,58500.0,58500.0,58500.0,58500.0,0
2020-11-05,60300.0,60300.0,60300.0,60300.0,0
2020-11-06,60100.0,60100.0,60100.0,60100.0,0
2020-11-09,60200.0,60200.0,60200.0,60200.0,0
2020-11-10,60200.0,60200.0,60200.0,60200.0,0
2020-11-11,61300.0,61300.0,61300.0,61300.0,0
2020-11-12,61000.0,61000.0,61000.0,61000.0,0
2020-11-13,63200.0,63200.0,63200.0,63200.0,0
2020-11-16,66300.0,66300.0,66300.0,66300.0,0
2020-11-17,65700.0,65700.0,65700.0,65700.0,0
2020-11-18,64800.0,64800.0,64800.0,64800.0,0
2020-11-19,64600.0,64600.0,64600.0,64600.0,0
2020-11-20,64700.0,64700.0,64700.0,64700.0,0
2020-11-23,67500.0,67500.0,67500.0,67500.0,0
2020-11-24,67700.0,67700.0,67700.0,67700.0,0
2020-11-25,66600.0,66600.0,66600.0,66600.0,0
2020-11-26,68000.0,68000.0,68000.0,68000.0,0
2020-11-27,68200.0,68200.0,68200.0,68200.0,0
2020-11-30,66700.0,66700.0,66700.0,66700.0,0
2020-12-01,67800.0,67800.0,67800.0,67800.0,0
2020-12-02,69500.0,69500.0,69500.0,69500.0,0
2020-12-03,69700.0,69700.0,69700.0,69700.0,0
2020-12-04,71500.0,71500.0,71500.0,71500.0,0
2020-12-07,72900.0,72900.0,72900.0,72900.0,0
2020-12-08,71700.0,71700.0,71700.0,71700.0,0
2020-12-09,73900.0,73900.0,73900.0,73900.0,0
2020-12-10,72900.0,72900.0,72900.0,72900.0,0
2020-12-11,73400.0,73400.0,73400.0,73400.0,0
2020-12-14,73800.0,73800.0,73800.0,73800.0,0
2020-12-15,73800.0,73800.0,73800.0,73800.0,0
2020-12-16,73800.0,73800.0,73800.0,73800.0,0
2020-12-17,73300.0,73300.0,73300.0,73300.0,0
2020-12-18,73000.0,73000.0,73000.0,73000.0,0
2020-12-21,73000.0,73000.0,73000.0,73000.0,0
2020-12-22,72300.0,72300.0,72300.0,72300.0,0
2020-12-23,73900.0,73900.0,73900.0,73900.0,0
2020-12-24,77800.0,77800.0,77800.0,77800.0,0
2020-12-28,78700.0,78700.0,78700.0,78700.0,0
2020-12-29,78300.0,78300.0,78300.0,78300.0,0
2020-12-30,81000.0,81000.0,81000.0,81000.0,0
2021-01-04,83000.0,83000.0,83000.0,83000.0,0
2021-01-05,83900.0,83900.0,83900.0,83900.0,0
2021-01-06,82200.0,82200.0,82200.0,82200.0,0
2021-01-07,82900.0,82900.0,82900.0,82900.0,0
2021-01-08,88800.0,88800.0,88800.0,88800.0,0
2021-01-11,91000.0,91000.0,91000.0,91000.0,0
2021-01-12,90600.0,90600.0,90600.0,90600.0,0
2021-01-13,89700.0,89700.0,89700.0,89700.0,0
2021-01-14,89700.0,89700.0,89700.0,89700.0,0
2021-01-15,88000.0,88000.0,88000.0,88000.0,0
2021-01-18,85000.0,85000.0,85000.0,85000.0,0
2021-01-19,87000.0,87000.0,87000.0,87000.0,0
2021-01-20,87200.0,87200.0,87200.0,87200.0,0
2021-01-21,88100.0,88100.0,88100.0,88100.0,0
2021-01-22,86800.0,86800.0,86800.0,86800.0,0
2021-01-25,89400.0,89400.0,89400.0,89400.0,0
2021-01-26,86700.0,86700.0,86700.0,86700.0,0
2021-01-27,85600.0,85600.0,85600.0,85600.0,0
2021-01-28,83700.0,83700.0,83700.0,83700.0,0
2021-01-29,82000.0,82000.0,82000.0,82000.0,0
2021-02-01,83000.0,83000.0,83000.0,83000.0,0
2021-02-02,84400.0,84400.0,84400.0,84400.0,0
2021-02-03,84600.0,84600.0,84600.0,84600.0,0
2021-02-04,82500.0,82500.0,82500.0,82500.0,0
2021-02-05,83500.0,83500.0,83500.0,83500.0,0
2021-02-08,83000.0,83000.0,83000.0,83000.0,0
2021-02-09,82700.0,82700.0,82700.0,82700.0,0
2021-02-10,81600.0,81600.0,81600.0,81600.0,0
2021-02-15,84200.0,84200.0,84200.0,84200.0,0
2021-02-16,84900.0,84900.0,84900.0,84900.0,0
2021-02-17,83200.0,83200.0,83200.0,83200.0,0
2021-02-18,82100.0,82100.0,82100.0,82100.0,0
2021-02-19,82600.0,82600.0,82600.0,82600.0,0
2021-02-22,82200.0,82200.0,82200.0,82200.0,0
2021-02-23,82000.0,82000.0,82000.0,82000.0,0
2021-02-24,82000.0,82000.0,82000.0,82000.0,0
2021-02-25,85300.0,85300.0,85300.0,85300.0,0
2021-02-26,82500.0,82500.0,82500.0,82500.0,0
2021-03-02,83600.0,83600.0,83600.0,83600.0,0
2021-03-03,84000.0,84000.0,84000.0,84000.0,0
2021-03-04,82400.0,82400.0,82400.0,82400.0,0
2021-03-05,82100.0,82100.0,82100.0,82100.0,0
2021-03-08,82000.0,82000.0,82000.0,82000.0,0
2021-03-09,81400.0,81400.0,81400.0,81400.0,0
2021-03-10,80900.0,80900.0,80900.0,80900.0,0
2021-03-11,82000.0,82000.0,82000.0,82000.0,0
2021-03-12,82800.0,82800.0,82800.0,82800.0,0
2021-03-15,81800.0,81800.0,81800.0,81800.0,0
2021-03-16,82800.0,82800.0,82800.0,82800.0,0
2021-03-17,82300.0,82300.0,82300.0,82300.0,0
2021-03-18,82900.0,82900.0,82900.0,82900.0,0
2021-03-19,81900.0,81900.0,81900.0,81900.0,0
2021-03-22,82000.0,82000.0,82000.0,82000.0,0
2021-03-23,81800.0,81800.0,81800.0,81800.0,0
2021-03-24,81000.0,81000.0,81000.0,81000.0,0
2021-03-25,81200.0,81200.0,81200.0,81200.0,0
2021-03-26,81500.0,81500.0,81500.0,81500.0,0
2021-03-29,81600.0,81600.0,81600.0,81600.0,0
2021-03-30,82200.0,82200.0,82200.0,82200.0,0
2021-03-31,81400.0,81400.0,81400.0,81400.0,0
2021-04-01,82900.0,82900.0,82900.0,82900.0,0
2021-04-02,84800.0,84800.0,84800.0,84800.0,0
2021-04-05,85400.0,85400.0,85400.0,85400.0,0
2021-04-06,86000.0,86000.0,86000.0,86000.0,0
2021-04-07,85600.0,85600.0,85600.0,85600.0,0
2021-04-08,84700.0,84700.0,84700.0,84700.0,0
2021-04-09,83600.0,83600.0,83600.0,83600.0,0
2021-04-12,83200.0,83200.0,83200.0,83200.0,0
2021-04-13,84000.0,84000.0,84000.0,84000.0,0
2021-04-14,84000.0,84000.0,84000.0,84000.0,0
2021-04-15,84100.0,84100.0,84100.0,84100.0,0
2021-04-16,83900.0,83900.0,83900.0,83900.0,0
2021-04-19,83300.0,83300.0,83300.0,83300.0,0
2021-04-20,83900.0,83900.0,83900.0,83900.0,0
2021-04-21,82600.0,82600.0,82600.0,82600.0,0
2021-04-22,82400.0,82400.0,82400.0,82400.0,0
2021-04-23,82800.0,82800.0,82800.0,82800.0,0
2021-04-26,83500.0,83500.0,83500.0,83500.0,0
2021-04-27,82900.0,82900.0,82900.0,82900.0,0
2021-04-28,82100.0,82100.0,82100.0,82100.0,0
2021-04-29,81700.0,81700.0,81700.0,81700.0,0
2021-04-30,81500.0,81500.0,81500.0,81500.0,0
2021-05-03,81700.0,81700.0,81700.0,81700.0,0
2021-05-04,82600.0,82600.0,82600.0,82600.0,0
2021-05-06,82300.0,82300.0,82300.0,82300.0,0
2021-05-07,81900.0,81900.0,81900.0,81900.0,0
2021-05-10,83200.0,83200.0,83200.0,83200.0,0
2021-05-11,81200.0,81200.0,81200.0,81200.0,0
2021-05-12,80000.0,80000.0,80000.0,80000.0,0
2021-05-13,78500.0,78500.0,78500.0,78500.0,0
2021-05-14,80100.0,80100.0,80100.0,80100.0,0
2021-05-17,79600.0,79600.0,79600.0,79600.0,0
2021-05-18,79600.0,79600.0,79600.0,79600.0,0
2021-05-20,79500.0,79500.0,79500.0,79500.0,0
2021-05-21,80100.0,80100.0,80100.0,80100.0,0
2021-05-24,79700.0,79700.0,79700.0,79700.0,0
2021-05-25,79900.0,79900.0,79900.0,79900.0,0
2021-05-26,79800.0,79800.0,79800.0,79800.0,0
2021-05-27,79600.0,79600.0,79600.0,79600.0,0
2021-05-28,80100.0,80100.0,80100.0,80100.0,0
2021-05-31,80500.0,80500.0,80500.0,80500.0,0
2021-06-01,80600.0,80600.0,80600.0,80600.0,0
2021-06-02,80800.0,80800.0,80800.0,80800.0,0
2021-06-03,82800.0,82800.0,82800.0,82800.0,0
2021-06-04,82200.0,82200.0,82200.0,82200.0,0
2021-06-07,81900.0,81900.0,81900.0,81900.0,0
2021-06-08,81900.0,81900.0,81900.0,81900.0,0
2021-06-09,81100.0,81100.0,81100.0,81100.0,0
2021-06-10,81000.0,81000.0,81000.0,81000.0,0
2021-06-11,81000.0,81000.0,81000.0,81000.0,0
2021-06-14,80500.0,80500.0,80500.0,80500.0,0
2021-06-15,80900.0,80900.0,80900.0,80900.0,0
2021-06-16,81800.0,81800.0,81800.0,81800.0,0
2021-06-17,80900.0,80900.0,80900.0,80900.0,0
2021-06-18,80500.0,80500.0,80500.0,80500.0,0
2021-06-21,79900.0,79900.0,79900.0,79900.0,0
2021-06-22,80000.0,80000.0,80000.0,80000.0,0
2021-06-23,80100.0,80100.0,80100.0,80100.0,0
2021-06-24,81200.0,81200.0,81200.0,81200.0,0
2021-06-25,81600.0,81600.0,81600.0,81600.0,0
2021-06-28,81900.0,81900.0,81900.0,81900.0,0
2021-06-29,81000.0,81000.0,81000.0,81000.0,0
2021-06-30,80700.0,80700.0,80700.0,80700.0,0
2021-07-01,80100.0,80100.0,80100.0,80100.0,0
2021-07-02,80000.0,80000.0,80000.0,80000.0,0
2021-07-05,80400.0,80400.0,80400.0,80400.0,0
2021-07-06,81200.0,81200.0,81200.0,81200.0,0
2021-07-07,80800.0,80800.0,80800.0,80800.0,0
2021-07-08,79900.0,79900.0,79900.0,79900.0,0
2021-07-09,79400.0,79400.0,79400.0,79400.0,0
2021-07-12,79700.0,79700.0,79700.0,79700.0,0
2021-07-13,79800.0,79800.0,79800.0,79800.0,0
2021-07-14,79500.0,79500.0,79500.0,79500.0,0
2021-07-15,80600.0,80600.0,80600.0,80600.0,0
2021-07-16,79800.0,79800.0,79800.0,79800.0,0
2021-07-19,79000.0,79000.0,79000.0,79000.0,0
2021-07-20,79000.0,79000.0,79000.0,79000.0,0
2021-07-21,78500.0,78500.0,78500.0,78500.0,0
2021-07-22,79700.0,79700.0,79700.0,79700.0,0
2021-07-23,79300.0,79300.0,79300.0,79300.0,0
2021-07-26,78800.0,78800.0,78800.0,78800.0,0
2021-07-27,78500.0,78500.0,78500.0,78500.0,0
2021-07-28,79200.0,79200.0,79200.0,79200.0,0
2021-07-29,79000.0,79000.0,79000.0,79000.0,0
2021-07-30,78500.0,78500.0,78500.0,78500.0,0
2021-08-02,79300.0,79300.0,79300.0,79300.0,0
2021-08-03,81400.0,81400.0,81400.0,81400.0,0
2021-08-04,82900.0,82900.0,82900.0,82900.0,0
2021-08-05,82100.0,82100.0,82100.0,82100.0,0
2021-08-06,81500.0,81500.0,81500.0,81500.0,0
2021-08-09,81500.0,81500.0,81500.0,81500.0,0
2021-08-10,80200.0,80200.0,80200.0,80200.0,0
2021-08-11,78500.0,78500.0,78500.0,78500.0,0
2021-08-12,77000.0,77000.0,77000.0,77000.0,0
2021-08-13,74400.0,74400.0,74400.0,74400.0,0
2021-08-17,74200.0,74200.0,74200.0,74200.0,0
2021-08-18,73900.0,73900.0,73900.0,73900.0,0
2021-08-19,73100.0,73100.0,73100.0,73100.0,0
2021-08-20,72700.0,72700.0,72700.0,72700.0,0
2021-08-23,73300.0,73300.0,73300.0,73300.0,0
2021-08-24,75600.0,75600.0,75600.0,75600.0,0
2021-08-25,75700.0,75700.0,75700.0,75700.0,0
2021-08-26,74600.0,74600.0,74600.0,74600.0,0
2021-08-27,74300.0,74300.0,74300.0,74300.0,0
2021-08-30,74600.0,74600.0,74600.0,74600.0,0
2021-08-31,76700.0,76700.0,76700.0,76700.0,0
2021-09-01,76800.0,76800.0,76800.0,76800.0,0
2021-09-02,76000.0,76000.0,76000.0,76000.0,0
2021-09-03,76600.0,76600.0,76600.0,76600.0,0
2021-09-06,77300.0,77300.0,77300.0,77300.0,0
2021-09-07,76100.0,76100.0,76100.0,76100.0,0
2021-09-08,76300.0,76300.0,76300.0,76300.0,0
2021-09-09,75300.0,75300.0,75300.0,75300.0,0
2021-09-10,75300.0,75300.0,75300.0,75300.0,0
2021-09-13,76300.0,76300.0,76300.0,76300.0,0
2021-09-14,76600.0,76600.0,76600.0,76600.0,0
2021-09-15,77000.0,77000.0,77000.0,77000.0,0
2021-09-16,76100.0,76100.0,76100.0,76100.0,0
2021-09-17,77200.0,77200.0,77200.0,77200.0,0
2021-09-23,77400.0,77400.0,77400.0,77400.0,0
2021-09-24,77300.0,77300.0,77300.0,77300.0,0
2021-09-27,77700.0,77700.0,77700.0,77700.0,0
2021-09-28,76300.0,76300.0,76300.0,76300.0,0
2021-09-29,74100.0,74100.0,74100.0,74100.0,0
2021-09-30,74100.0,74100.0,74100.0,74100.0,0
2021-10-01,73200.0,73200.0,73200.0,73200.0,0
2021-10-05,72200.0,72200.0,72200.0,72200.0,0
2021-10-06,71300.0,71300.0,71300.0,71300.0,0
2021-10-07,71600.0,71600.0,71600.0,71600.0,0
2021-10-08,71500.0,71500.0,71500.0,71500.0,0
2021-10-12,69000.0,69000.0,69000.0,69000.0,0
2021-10-13,68800.0,68800.0,68800.0,68800.0,0
2021-10-14,69400.0,69400.0,69400.0,69400.0,0
2021-10-15,70100.0,70100.0,70100.0,70100.0,0
2021-10-18,70200.0,70200.0,70200.0,70200.0,0
2021-10-19,70600.0,70600.0,70600.0,70600.0,0
2021-10-20,70300.0,70300.0,70300.0,70300.0,0
2021-10-21,70200.0,70200.0,70200.0,70200.0,0
2021-10-22,70400.0,70400.0,70400.0,70400.0,0
2021-10-25,70200.0,70200.0,70200.0,70200.0,0
2021-10-26,71100.0,71100.0,71100.0,71100.0,0
2021-10-27,70100.0,70100.0,70100.0,70100.0,0
2021-10-28,70700.0,70700.0,70700.0,70700.0,0
2021-10-29,69800.0,69800.0,69800.0,69800.0,0
2021-11-01,69900.0,69900.0,69900.0,69900.0,0
2021-11-02,71500.0,71500.0,71500.0,71500.0,0
2021-11-03,70400.0,70400.0,70400.0,70400.0,0
2021-11-04,70600.0,70600.0,70600.0,70600.0,0
2021-11-05,70200.0,70200.0,70200.0,70200.0,0
2021-11-08,70600.0,70600.0,70600.0,70600.0,0
2021-11-09,70500.0,70500.0,70500.0,70500.0,0
2021-11-10,70200.0,70200.0,70200.0,70200.0,0
2021-11-11,69900.0,69900.0,69900.0,69900.0,0
2021-11-12,70600.0,70600.0,70600.0,70600.0,0
2021-11-15,71400.0,71400.0,71400.0,71400.0,0
2021-11-16,71300.0,71300.0,71300.0,71300.0,0
2021-11-17,70700.0,70700.0,70700.0,70700.0,0
2021-11-18,70200.0,70200.0,70200.0,70200.0,0
2021-11-19,71200.0,71200.0,71200.0,71200.0,0
2021-11-22,74900.0,74900.0,74900.0,74900.0,0
2021-11-23,75300.0,75300.0,75300.0,75300.0,0
2021-11-24,74800.0,74800.0,74800.0,74800.0,0
2021-11-25,73700.0,73700.0,73700.0,73700.0,0
2021-11-26,72300.0,72300.0,72300.0,72300.0,0
2021-11-29,72300.0,72300.0,72300.0,72300.0,0
2021-11-30,71300.0,71300.0,71300.0,71300.0,0
2021-12-01,74400.0,74400.0,74400.0,74400.0,0
2021-12-02,75800.0,75800.0,75800.0,75800.0,0
2021-12-03,75600.0,75600.0,75600.0,75600.0,0
2021-12-06,76300.0,76300.0,76300.0,76300.0,0
2021-12-07,77400.0,77400.0,77400.0,77400.0,0
2021-12-08,77400.0,77400.0,77400.0,77400.0,0
2021-12-09,78200.0,78200.0,78200.0,78200.0,0
